7.021499914117157459e-05,2.447969745844602585e-04,-1.736050617182627320e-04,1.274102251045405865e-04,-8.255771535914391279e-05,-3.198112535756081343e-04,-3.021499287569895387e-05,5.101813003420829773e-04,3.361762210261076689e-04,2.042522974079474807e-04,-1.958846987690776587e-04,-5.007544677937403321e-05,9.312747351941652596e-06,1.652199134696274996e-04,6.341821281239390373e-04,2.378613571636378765e-04,-5.556439191423123702e-06,-4.734921822091564536e-05,-3.139154287055134773e-04,2.124327875208109617e-04,5.231682443991303444e-04,6.845750613138079643e-05,-2.265813236590474844e-04,2.627179492264986038e-04,-2.043451786448713392e-06,2.948293513327371329e-05,1.033085864037275314e-03,-1.207969326060265303e-04,-7.807656656950712204e-04,-5.801005754619836807e-04
-2.179642797273118049e-05,1.925398129969835281e-03,5.028612122259801254e-06,5.538006007554940879e-06,1.950825389940291643e-05,1.151169908553129062e-05,-6.252471848711138591e-06,-3.282705074525438249e-05,2.163100289180874825e-03,6.475852569565176964e-05,1.364875788567587733e-05,-1.002874068944947794e-05,-1.019787123368587345e-05,-2.264570503029972315e-05,2.814859326463192701e-04,2.252166857942938805e-03,-7.492399163311347365e-06,4.365574568510055542e-11,1.901129435282200575e-04,-3.128902790194842964e-07,-1.832629204727709293e-04,-2.423964469926431775e-04,2.101096091791987419e-03,7.948578968353103846e-06,2.291435142979025841e-03,2.318345068488270044e-04,1.318752882070839405e-03,-9.674371540313586593e-06,-3.067035140702500939e-05,-2.173316461266949773e-04
-2.221964450654922985e-06,-2.237954686279408634e-05,7.420133442792575806e-06,-4.698262898727989523e-07,-5.972333951831387822e-07,-8.126200555125251412e-06,-1.192704758068430237e-06,-1.579995227984909434e-07,-1.951670583366649225e-06,7.926682883407920599e-07,6.261404905671952292e-07,-3.173547884216532111e-05,1.365577008982654661e-05,1.410501226928317919e-07,-1.002654926196555607e-06,-3.442808520048856735e-06,2.288592440891079605e-06,-2.182153366447892040e-06,4.685467956733191386e-06,-7.919627933006267995e-06,-6.601285349461250007e-07,4.519322828855365515e-06,8.444385457551106811e-07,4.389821242511970922e-06,1.134827698479057290e-06,1.611231709830462933e-06,9.270510190617642365e-07,6.657605808868538588e-06,-4.335283563250413863e-07,-2.649652969921589829e-06
8.505655569024384022e-05,1.025751262204721570e-04,-7.951541192596778274e-05,-3.037280403077602386e-04,1.622755953576415777e-04,-4.130848174099810421e-05,1.586879443493671715e-05,2.480406546965241432e-04,5.318139446899294853e-04,-3.730442767846398056e-05,5.060753392172046006e-05,3.687569915200583637e-05,6.963557825656607747e-05,-1.401763984176795930e-05,8.477760275127366185e-06,3.814840747509151697e-04,-2.869210220524109900e-06,2.534310988266952336e-05,5.330557905836030841e-05,-8.494203211739659309e-05,-2.141021395800635219e-04,2.482842319295741618e-05,-1.375801512040197849e-04,6.621994543820619583e-05,-6.330323958536610007e-05,8.682869520271196961e-06,2.201037932536564767e-05,-2.317253674846142530e-04,-4.410114488564431667e-04,3.848691630992107093e-05
-1.349948252027388662e-05,1.215243901242502034e-05,-6.113694325904361904e-06,2.687484666239470243e-04,1.067881094058975577e-04,-9.126223631028551608e-06,-1.348876103293150663e-04,6.444884093070868403e-08,-1.803471604944206774e-06,-1.880707714008167386e-07,1.656699851082521491e-06,1.711712684482336044e-04,-5.723386857425794005e-05,-5.870882887393236160e-06,-3.992069650848861784e-06,1.523114478914067149e-04,1.293647801503539085e-04,6.665239880021545105e-07,-2.410022716503590345e-06,1.872656866908073425e-06,1.134889971581287682e-04,-1.097803306038258597e-07,-7.342544267885386944e-05,-1.237055403180420399e-05,-2.668181332410313189e-05,9.826067071116995066e-06,1.624052674742415547e-04,-6.732926749464240856e-07,9.275130651076324284e-06,-1.777239049260970205e-06
-8.949768380261957645e-05,5.970551865175366402e-05,5.941397830611094832e-06,4.590840035234577954e-05,1.398278982378542423e-06,1.368515659123659134e-04,1.211310063808923587e-05,-6.639929779339581728e-07,3.082757757510989904e-06,1.231092028319835663e-07,-2.552214027673471719e-06,-2.813977152982261032e-05,-1.397521191393025219e-05,-1.362612238153815269e-05,2.919897724495967850e-06,-3.452342207310721278e-05,-1.560310192871838808e-05,-5.903527380723971874e-06,5.316184979164972901e-05,-8.470206012134440243e-06,1.828785752877593040e-05,-1.156538564828224480e-05,2.085606683976948261e-05,-9.168297765427269042e-08,1.056192268151789904e-04,1.519885699963197112e-05,4.884988811681978405e-06,1.802000042516738176e-07,1.025169185595586896e-04,-1.007589435175759718e-05
-1.488115376560017467e-04,-1.111045203288085759e-04,-3.487226422294043005e-06,-1.500340295024216175e-05,6.752435729140415788e-05,-2.999660500790923834e-04,7.709366036579012871e-05,1.081285790860420093e-05,-3.070817911066114902e-05,1.739054278004914522e-04,1.883479766547679901e-03,-1.969901844859123230e-03,6.972406990826129913e-04,-1.586633385159075260e-03,-3.675173502415418625e-04,-1.783302868716418743e-04,2.601063897600397468e-05,3.709318698383867741e-04,6.973665440455079079e-04,-7.030986307654529810e-05,-4.167269507888704538e-04,7.063606608426198363e-05,7.049744017422199249e-04,1.439663265045965090e-05,-1.516824977443320677e-05,-1.057352619682205841e-05,-3.710034798132255673e-05,-3.519379242789000273e-05,3.839616547338664532e-04,1.868494437076151371e-04
-1.142475957749411464e-05,7.541629656770965084e-06,-4.785047713085077703e-05,-1.607931949365593027e-06,-3.457794264249969274e-07,1.968130003660917282e-03,-4.266734322300180793e-06,2.909549436935776612e-07,-3.425298245929297991e-06,-2.255011117085814476e-03,2.767233876511454582e-03,2.602386302896775305e-06,-8.616482773504685611e-06,8.413445902988314629e-05,1.196758603327907622e-05,-2.749643055722117424e-03,-3.486281275399960577e-05,1.737923639666405506e-06,-1.022793585434556007e-03,9.365604455524589866e-06,-3.006393399118678644e-06,2.498725280020153150e-06,4.286575858714058995e-06,4.831294791074469686e-05,1.386028725391952321e-05,2.823016620823182166e-05,-2.116438508892315440e-06,-1.217901444761082530e-05,9.175651939585804939e-04,-4.650427399610634893e-06
-6.587897871668246808e-08,2.591633801785064861e-06,-1.427944425813620910e-05,5.629090082948096097e-06,1.179727178168832324e-07,-1.747769056237302721e-05,1.202940552502695937e-06,-1.412916162735200487e-06,-1.194572860185871832e-06,2.199433993155253120e-06,5.034544301452115178e-07,-1.991300450754351914e-06,-2.000190397666301578e-05,4.359452213975600898e-05,-2.111463572873617522e-06,-1.455990150134311989e-05,2.961016434710472822e-06,6.193417902977671474e-06,-7.645998607586079743e-07,6.475738700828514993e-06,9.476480613557214383e-07,5.050743538959068246e-07,1.125560993386898190e-05,1.722134470583114307e-07,6.464864782174117863e-06,1.817346401367103681e-06,1.905715907923877239e-05,-9.930572559824213386e-07,-5.129106739332200959e-07,2.095549916703021154e-06
-1.379028071823995560e-05,-1.650273406994529068e-05,2.114033304678741843e-05,-5.628610324492910877e-06,-3.009008196386275813e-06,-1.860589327407069504e-05,1.973661710508167744e-06,-3.440977138779999223e-07,-1.647432213758293074e-06,1.806369027690379880e-06,-1.181732113764155656e-05,-1.261503803107189015e-05,-9.465090442972723395e-06,1.035150489769876003e-06,-7.134047336876392365e-06,2.720456541283056140e-05,-7.613562047481536865e-08,-7.242882929858751595e-06,1.503178191342158243e-05,6.274328825384145603e-06,1.062137380358763039e-05,-1.450509989808779210e-05,1.739186359372979496e-06,5.955176618499535834e-08,-7.645781806786544621e-06,-6.279981334955664352e-07,6.450376531574875116e-06,-1.138511379394913092e-05,1.353954212390817702e-05,-9.423536539543420076e-06
-2.933051291620358825e-05,-2.259011580463266000e-06,3.082578041357919574e-05,-6.689557721983874217e-06,1.614448410691693425e-05,6.340300387819297612e-06,1.539281402074266225e-05,-3.260548055550316349e-06,-9.192309335048776120e-06,-5.046652950113639235e-05,9.163409231405239552e-06,7.370747334789484739e-05,-2.966217471112031490e-05,6.185659913171548396e-06,7.277086842805147171e-05,-2.789254722301848233e-06,1.802001133910380304e-05,1.778022487997077405e-05,-5.941825656918808818e-05,-1.741896085150074214e-05,-7.292444934137165546e-05,-2.403866528766229749e-05,-1.005775557132437825e-04,3.707606811076402664e-05,-2.399647200945764780e-05,1.260170665773330256e-05,-2.047954330919310451e-05,2.055666300293523818e-06,-2.800936272251419723e-05,2.508380748622585088e-05
9.451560617890208960e-05,3.945411299355328083e-05,2.193414693465456367e-04,3.483066848275484517e-06,1.257410531252389774e-05,-4.812244696950074285e-06,4.842406269744969904e-05,1.867096761998254806e-05,6.154581569717265666e-06,-5.843293820362305269e-06,2.291897772010997869e-06,2.640322600200306624e-05,-2.879223320633172989e-04,-1.156908547272905707e-05,-1.463403350498992950e-05,-3.634280801634304225e-05,-6.335471698548644781e-05,4.090988113603089005e-06,-2.838138425431679934e-05,5.441693792818114161e-05,-3.986344381701201200e-05,5.186280759517103434e-06,8.405660628341138363e-05,-1.580849311721976846e-05,-9.170833072857931256e-05,-5.698897803085856140e-05,-3.692404106914182194e-07,3.537072188919410110e-06,-2.057027813862077892e-05,1.158501254394650459e-04
1.146098511526361108e-04,1.111010555177927017e-03,1.870866412900795694e-06,1.686961157247424126e-03,-4.137355062994174659e-06,-4.412578346091322601e-05,-2.685818253667093813e-05,2.865534406737424433e-05,-7.272294606082141399e-04,2.052792979156947695e-06,1.825972576625645161e-04,-6.918919098097831011e-06,-2.563044063208508305e-06,-9.736171705299057066e-06,-1.490843374085670803e-06,-3.099161258433014154e-04,5.566543404711410403e-05,2.240508081285952358e-07,-2.540340210543945432e-05,6.394165102392435074e-04,-1.566765240568201989e-05,6.714189112244639546e-06,5.118691206007497385e-06,8.664434062666259706e-06,-2.060103142866864800e-04,-2.790232654660940170e-03,-8.734663133509457111e-04,-8.596046245656907558e-05,2.139987736882176250e-05,-1.241483187186531723e-05
7.144265509850811213e-06,-1.139794312621233985e-05,-1.898187110782600939e-05,9.452319500269368291e-05,-3.826167449005879462e-05,-1.333970976702403277e-05,-3.125820512650534511e-05,4.934952448820695281e-05,1.740836160024628043e-05,1.473750899094738998e-06,1.401643430654075928e-06,-9.875319847196806222e-06,2.521636270103044808e-05,4.009168151242192835e-06,1.881044299807399511e-04,-6.007756746839731932e-05,-1.271241035283310339e-05,-1.730802759993821383e-04,-2.971871435875073075e-05,-1.343598523817490786e-05,-2.719907115533715114e-06,-5.059576142230071127e-05,1.649623845878522843e-05,-9.013616363517940044e-05,-1.240338951902231202e-05,-2.724113073782064021e-06,6.313363701337948442e-05,-1.704427450022194535e-05,-2.939285650427336805e-06,-9.990732905862387270e-06
7.276830729097127914e-06,1.856615017459262162e-05,4.046449703309917822e-06,3.662069502752274275e-06,6.035528713255189359e-05,1.222109713125973940e-04,3.569777618395164609e-06,6.629936979152262211e-05,7.003218343015760183e-07,4.012252611573785543e-05,-5.147119736648164690e-06,-8.036744839046150446e-05,-2.386776031926274300e-06,-1.011569111142307520e-06,2.755281457211822271e-06,-2.096880052704364061e-05,9.434792445972561836e-06,-8.954475924838334322e-05,-9.014736860990524292e-05,-1.303267781622707844e-04,-4.603520210366696119e-06,-1.701900146144907922e-06,3.743534034583717585e-04,-4.037408143631182611e-05,3.059428127016872168e-05,2.179375769628677517e-05,9.670664439909160137e-05,7.482815999537706375e-05,1.560681994305923581e-06,5.351526488084346056e-05
8.032118785195052624e-05,1.759908918756991625e-04,-2.118002739734947681e-04,-5.538340192288160324e-04,-6.244296673685312271e-05,6.224289973033592105e-05,4.537865170277655125e-04,4.448190156836062670e-05,2.355877950321882963e-04,-1.191300616483204067e-04,-2.793428939185105264e-05,1.092369711841456592e-04,-2.779123606160283089e-04,1.175533398054540157e-04,-2.343108935747295618e-04,-2.992024974446394481e-06,-5.201828898862004280e-04,2.032761112786829472e-04,-2.937851968454197049e-05,9.056072303792461753e-05,-5.224944907240569592e-04,1.210835180245339870e-03,7.385994649666827172e-06,2.175366826122626662e-04,9.677826310507953167e-04,-8.105956949293613434e-04,-7.266125521709909663e-06,-4.100960504729300737e-04,1.277475257666083053e-05,-4.494166933000087738e-04
3.318916307762265205e-03,-6.967862136662006378e-04,1.203087686008075252e-05,-3.820791243924759328e-05,4.439980722963809967e-03,-1.560776028782129288e-03,-6.895518163219094276e-05,8.305568480864167213e-04,2.492209605406969786e-04,7.079448085278272629e-03,7.128753168217372149e-06,-1.657348207118047867e-06,-4.274680279195308685e-03,-3.217112316633574665e-05,-2.061679726466536522e-03,-6.292823672993108630e-05,-4.109003115445375443e-03,-3.454168909229338169e-04,-1.316621317528188229e-03,1.385007089993450791e-05,5.614350084215402603e-05,2.462491393089294434e-04,-1.356355096504557878e-05,-4.244091454893350601e-03,6.593248690478503704e-05,6.145648658275604248e-03,5.108998739160597324e-04,1.377588341711089015e-05,1.123657202697359025e-04,3.101245092693716288e-04
-2.046989393420517445e-04,-1.940249494509771466e-04,-1.580468233441933990e-05,-3.378887777216732502e-04,-4.031356365885585546e-04,3.667481723823584616e-05,6.062442116672173142e-05,-1.107120115193538368e-04,5.048994353273883462e-06,2.172414970118552446e-04,4.241861006448743865e-06,3.595510497689247131e-04,2.080519043374806643e-04,1.628352911211550236e-04,4.753725661430507898e-04,-5.846933927386999130e-04,7.927399565232917666e-05,1.119566964916884899e-03,-4.038342740386724472e-04,9.896357369143515825e-06,1.265611936105415225e-04,4.286011608201079071e-05,2.101813006447628140e-04,5.265912477625533938e-06,-3.431310688029043376e-05,-3.700367960846051574e-05,-5.131055950187146664e-04,3.899981675203889608e-04,-2.371164009673520923e-04,-5.208078655414283276e-04
4.518690548138692975e-05,4.602276021614670753e-05,-5.259673343971371651e-05,-1.792755938367918134e-05,-5.679812602465972304e-05,-8.261613402282819152e-07,-2.275227234349586070e-05,-2.319375926163047552e-05,-1.018808143271598965e-05,-1.001629789243452251e-05,8.030944627535063773e-06,1.949605575646273792e-06,1.730551230139099061e-05,-3.246461346861906350e-05,1.480132323194993660e-05,5.126858468429418281e-06,2.472967389621771872e-05,-2.952505565190222114e-05,-3.357647301527322270e-06,6.446571205742657185e-07,-8.787184924585744739e-06,-1.261629040527623147e-05,-3.915757406502962112e-05,-7.955504770507104695e-06,-9.941776806954294443e-05,-2.619925726321525872e-05,-8.820556104183197021e-05,-4.569295197143219411e-05,2.008084493354544975e-06,1.243010228790808469e-05
7.229961920529603958e-05,-1.204349609906785190e-05,-1.347323268419131637e-05,5.037291703047230840e-05,1.191821938846260309e-04,2.007961938943481073e-07,3.959895693697035313e-04,1.619363902136683464e-04,-4.677843535318970680e-04,-7.359175015153596178e-06,3.835237748717190698e-06,2.149852298316545784e-05,3.995978659077081829e-06,2.656278593349270523e-05,2.936208511528093368e-05,-4.126349085709080100e-05,6.324300102278357372e-06,-1.651126192882657051e-03,-6.631831638514995575e-06,9.533914999337866902e-05,-3.346985067764762789e-06,1.589413033798336983e-03,3.959995410696137697e-06,1.572104985825717449e-03,-9.724462870508432388e-07,1.007742866931948811e-05,4.176219590590335429e-06,1.034054730553179979e-05,-4.144186095800250769e-05,1.745799636410083622e-05
-1.874968802439980209e-05,-2.702077836147509515e-06,-1.081729533325415105e-05,-9.143565193880931474e-08,4.306992877900484018e-07,-2.487958226993214339e-06,-1.444916506443405524e-05,-1.455271467420971021e-05,-1.534990587970241904e-05,4.664664629672188312e-06,8.861133210302796215e-06,1.034218439599499106e-05,3.488051788735901937e-06,-1.309167237195651978e-05,1.095336756407050416e-05,-1.374280486743373331e-06,2.606313955766381696e-06,1.561658973514568061e-05,-2.219747329945676029e-06,3.889626896125264466e-06,1.896622416097670794e-05,5.319741831044666469e-06,3.484726676106220111e-06,1.779029616955085658e-07,-3.514288619044236839e-05,-1.072816667146980762e-05,-5.055888323113322258e-06,-5.767421498603653163e-06,-2.171025153074879199e-05,-2.927471598468400771e-07
-2.417515497654676437e-05,4.069584974786266685e-05,3.517843288136646152e-05,3.011360058735590428e-05,-1.327147401752881706e-05,-5.918042006669566035e-06,2.219872476416639984e-05,-8.450352470390498638e-05,1.858789619291201234e-05,-2.180190313083585352e-05,-3.900863703165668994e-06,-5.863966725883074105e-05,1.258010524907149374e-05,3.842280057142488658e-05,-9.624205995351076126e-05,-2.170616426155902445e-05,7.162622932810336351e-05,3.289150117780081928e-05,4.752557288156822324e-05,-8.102446736302226782e-05,3.455112891970202327e-05,-1.102693204302340746e-05,-5.206282366998493671e-06,-2.214113737863954157e-05,-1.417900512024061754e-05,8.373594027943909168e-06,2.614061668282374740e-05,-5.507890091394074261e-05,6.423812010325491428e-05,6.680108526779804379e-06
-7.133125327527523041e-03,-7.131964433938264847e-03,7.151084020733833313e-03,-7.145586889237165451e-03,-7.135000079870223999e-03,-7.158721331506967545e-03,7.193284109234809875e-03,-7.138645276427268982e-03,7.140102796256542206e-03,7.166994269937276840e-03,7.138423621654510498e-03,-7.129204925149679184e-03,7.139872759580612183e-03,7.154440041631460190e-03,-7.147954776883125305e-03,-7.136132102459669113e-03,-7.127763237804174423e-03,-7.140620145946741104e-03,7.156619336456060410e-03,-7.147289346903562546e-03,-7.132920436561107635e-03,7.161869201809167862e-03,7.138017565011978149e-03,-7.154361344873905182e-03,7.144182454794645309e-03,7.155719213187694550e-03,-7.146089337766170502e-03,7.137847132980823517e-03,-7.138314656913280487e-03,7.148708682507276535e-03
1.462477666791528463e-05,-4.307454219087958336e-06,-7.201029802672564983e-05,2.662656152097042650e-05,1.606824298505671322e-05,7.428786193486303091e-05,-1.101832312997430563e-04,-7.859256584197282791e-05,1.068021229002624750e-04,4.945011460222303867e-05,-1.753382821334525943e-04,-1.428272953489795327e-04,2.687709638848900795e-06,-8.191680535674095154e-05,1.244630038854666054e-05,-1.172989868791773915e-04,-9.609571134205907583e-05,6.999731340329162776e-06,-4.006054950878024101e-05,-1.399910106556490064e-04,-4.942985106026753783e-05,8.057997547439299524e-06,5.370862709241919219e-05,-2.758650225587189198e-05,-4.656879173126071692e-05,1.037252513924613595e-04,-2.666066211531870067e-05,-1.439682382624596357e-04,-4.206076118862256408e-05,-1.132463075919076800e-04
-1.591781387105584145e-03,-1.356005577690666541e-05,-6.393082003341987729e-06,1.463021384552121162e-03,2.891945769079029560e-05,-1.107883581425994635e-04,-5.558406119234859943e-04,5.992579826852306724e-05,-9.788976749405264854e-04,1.523994797025807202e-07,1.249439083039760590e-05,-7.837012162781320512e-06,1.530687950435094535e-05,-6.966157343413215131e-06,-6.462532837758772075e-06,-4.195378860458731651e-04,3.282839315943419933e-07,4.611948497768025845e-06,-4.996837378712370992e-05,-2.450755573590868153e-06,-3.724071575561538339e-07,2.275475253554759547e-06,1.421711840521311387e-05,2.065334119834005833e-04,-5.297856987453997135e-04,-5.203591172175947577e-06,2.485131062712753192e-06,-9.432504157302901149e-05,1.875888301583472639e-06,-1.623779826331883669e-05
-7.880364137236028910e-05,-8.635774065623991191e-06,-1.787367044016718864e-03,1.559619267936795950e-04,-2.508547040633857250e-04,4.846316296607255936e-04,4.863078720518387854e-05,-3.116333391517400742e-04,1.400298151565948501e-05,1.548435648146551102e-06,8.968523470684885979e-04,3.079394446103833616e-05,1.784136293281335384e-05,-3.568059182725846767e-04,1.098321750760078430e-03,1.182677442557178438e-04,-6.181818753248080611e-05,2.297477476531639695e-05,-4.465181846171617508e-04,-3.289030792075209320e-05,-2.290272095706313848e-04,-1.106375639210455120e-04,-2.536786196287721395e-04,-5.672505358234047890e-05,9.233295713784173131e-05,4.095623153261840343e-04,-2.179617513320408762e-05,-2.993694579345174134e-06,-7.246040331665426493e-05,-2.790850703604519367e-04
-5.009926389902830124e-03,5.008749663829803467e-03,4.798992071300745010e-03,5.072722677141427994e-03,-4.796636290848255157e-03,6.997544551268219948e-04,6.426629261113703251e-04,-5.105956457555294037e-03,-4.557047039270401001e-03,4.961447790265083313e-03,-6.499025621451437473e-04,-6.649557617492973804e-04,-6.680930964648723602e-04,6.415339303202927113e-04,6.699196528643369675e-04,4.901553504168987274e-03,6.434377864934504032e-04,-4.794465377926826477e-03,4.977246746420860291e-03,6.504069897346198559e-04,5.565853789448738098e-03,-6.356074009090662003e-04,6.621798384003341198e-04,4.941933788359165192e-03,-7.004920043982565403e-04,6.667543202638626099e-04,-5.193340126425027847e-03,5.246355198323726654e-03,-5.227472167462110519e-03,-6.938385777175426483e-04
